,pos,pops,H1,H12,H123,H1_2
0,4783.6435,AGO (An. coluzzii),0.33302850175278176,0.4702027130010669,0.587562871513489,0.07322654462242599
1,23379.1065,AGO (An. coluzzii),0.4689071787837221,0.5695016003657979,0.6066910531931108,0.016739801722737147
2,37808.321,AGO (An. coluzzii),0.17764060356652944,0.29500076207895126,0.4876543209876542,0.5847275847275847
3,48932.2905,AGO (An. coluzzii),0.17634506934918465,0.25727785398567293,0.3511659807956104,0.24783923941227334
4,63680.5695,AGO (An. coluzzii),0.43842402072854747,0.558451455570797,0.6956256668190823,0.04180427602989751
5,77392.5205,AGO (An. coluzzii),0.5128791342783113,0.6268099375095261,0.6755829903978053,0.017459138187221515
6,86124.9475,AGO (An. coluzzii),0.32891327541533316,0.4329370522786161,0.4894833104709648,0.04066265060240986
7,94808.7755,AGO (An. coluzzii),0.20118884316415186,0.3328760859625057,0.44383478128334086,0.22424242424242458
8,104868.7115,AGO (An. coluzzii),0.4013869836915105,0.5091449474165524,0.5880201188843165,0.03161192329599403
9,114191.2905,AGO (An. coluzzii),0.16285627190976984,0.3100899253162627,0.3972717573540619,0.5049134300421151
10,123216.681,AGO (An. coluzzii),0.14410912970583753,0.26573693034598384,0.3510897729004724,0.5335801163405607
11,131001.4745,AGO (An. coluzzii),0.26581313824112185,0.3982624599908551,0.4906264288980339,0.10536123853211037
12,138939.6085,AGO (An. coluzzii),0.22953818015546412,0.3228166438042981,0.4177716811461667,0.1394422310756973
13,147784.1555,AGO (An. coluzzii),0.08436213991769548,0.12757201646090535,0.19341563786008228,0.6707317073170732
14,155979.7935,AGO (An. coluzzii),0.1454046639231825,0.23868312757201648,0.3358481938728852,0.3183962264150945
15,165122.942,AGO (An. coluzzii),0.12231367169638772,0.2078189300411522,0.2895137936290199,0.6398753894080997
16,172626.525,AGO (An. coluzzii),0.12277091906721535,0.2008840115836001,0.2964487120865722,0.47827436374922394
17,180554.8545,AGO (An. coluzzii),0.08581008992531623,0.13222069806431944,0.2008078036884621,0.6265541740674955
18,187209.3885,AGO (An. coluzzii),0.2052278616064625,0.37158969669257735,0.4666971498247218,0.3536947642034907
19,194100.956,AGO (An. coluzzii),0.10158512421886903,0.17489711934156374,0.24211248285322354,0.4864966241560389
20,200525.1715,AGO (An. coluzzii),0.3446121018137479,0.43674744703551294,0.5175278158817254,0.04367536488279526
21,206617.887,AGO (An. coluzzii),0.2242036274958086,0.2909617436366408,0.3557384545038865,0.0943235893949696
22,214427.55,AGO (An. coluzzii),0.317024843773815,0.3848498704465783,0.4602956866331353,0.047956730769230946
23,221743.8385,AGO (An. coluzzii),0.10173754000914492,0.17489711934156377,0.25522024081694855,0.6164794007490636
24,229250.106,AGO (An. coluzzii),0.19943606157597932,0.3232738911751258,0.405578417924097,0.19277799006496008
25,236514.8805,AGO (An. coluzzii),0.0924401768023167,0.14182289285169944,0.19532083523853067,0.4657873042044517
26,246854.7655,AGO (An. coluzzii),0.14929126657521724,0.20233196159122085,0.2663465935070874,0.1413986727922413
27,254190.7705,AGO (An. coluzzii),0.0787227556774882,0.11987501905197374,0.18792866941015082,0.6471442400774444
28,260599.5035,AGO (An. coluzzii),0.06782502667276329,0.0983081847279378,0.14708123761621703,0.7752808988764045
29,266167.3915,AGO (An. coluzzii),0.11400701112635266,0.20042676421277245,0.26878524615150134,0.41042780748663094
30,272082.1695,AGO (An. coluzzii),0.044734034445968594,0.06180460295686632,0.08923944520652338,0.7819420783645655
31,279109.814,AGO (An. coluzzii),0.05951836610272823,0.08847736625514402,0.13008687700045726,0.7439180537772087
32,285287.78,AGO (An. coluzzii),0.18046029568663316,0.2764822435604329,0.34606005182136873,0.1619510135135136
33,291705.428,AGO (An. coluzzii),0.10364273738759332,0.18632830361225422,0.24165523548239598,0.5496323529411763
34,298929.574,AGO (An. coluzzii),0.07384545038866024,0.12345679012345678,0.15515927450083827,0.504127966976264
35,309407.85,AGO (An. coluzzii),0.04145709495503731,0.05151653711324492,0.0707971345831428,0.8676470588235293
36,316266.0415,AGO (An. coluzzii),0.04869684499314128,0.06607224508459075,0.09442158207590304,0.7175273865414711
37,323108.985,AGO (An. coluzzii),0.14136564548087185,0.2325102880658436,0.295381801554641,0.27115902964959593
38,330690.186,AGO (An. coluzzii),0.07232129248590152,0.11073007163542142,0.18274653254077128,0.696522655426765
39,340216.5075,AGO (An. coluzzii),0.04991617131534826,0.07582685566224659,0.10966316110349032,0.6946564885496183
40,350503.679,AGO (An. coluzzii),0.05105928974241729,0.07567443987197073,0.10859625057155921,0.7305970149253731
41,359112.18,AGO (An. coluzzii),0.05258344764517603,0.08939186099679926,0.11957018747142205,0.6166666666666666
42,366366.4525,AGO (An. coluzzii),0.021871665904587712,0.027358634354519122,0.03642737387593355,0.8588850174216027
43,375502.2925,AGO (An. coluzzii),0.03543667123914035,0.04823959762231367,0.0680536503581771,0.7892473118279568
44,382199.118,AGO (An. coluzzii),0.05471726870903826,0.08840115836000607,0.11789361377838743,0.5292479108635098
45,388622.368,AGO (An. coluzzii),0.11309251638469743,0.19692120103642738,0.26527968297515625,0.34770889487870615
46,395790.959,AGO (An. coluzzii),0.07163542142966009,0.11438805060204235,0.14868160341411366,0.4207446808510637
47,404390.867,AGO (An. coluzzii),0.03604633440024385,0.0489254686785551,0.07270233196159122,0.8213530655391119
48,411579.9735,AGO (An. coluzzii),0.03147386069196767,0.04427678707514099,0.06210943453741807,0.7627118644067795
49,418182.78,AGO (An. coluzzii),0.043895747599451286,0.06561499771376314,0.09670781893004116,0.6866319444444443
50,424582.794,AGO (An. coluzzii),0.04945892394452063,0.07803688462124676,0.10547172687090384,0.5184899845916794
51,430991.9905,AGO (An. coluzzii),0.056851089772900466,0.09038256363359243,0.13199207437890564,0.675603217158177
52,437371.6545,AGO (An. coluzzii),0.02682517908855357,0.03772290809327847,0.0541838134430727,0.7599431818181819
53,444704.4365,AGO (An. coluzzii),0.047706142356348104,0.06950160036579789,0.0976985215668343,0.46006389776357814
54,451102.7795,AGO (An. coluzzii),0.10150891632373112,0.17337296143880504,0.23677793019356808,0.36899399399399374
55,460321.419,AGO (An. coluzzii),0.03467459228776099,0.054488645023624445,0.07460752934003964,0.5604395604395602
56,467565.6285,AGO (An. coluzzii),0.061804602956866315,0.10021338210638624,0.16194177716811461,0.6448828606658447
57,475078.9175,AGO (An. coluzzii),0.05387898186252094,0.08756287151348878,0.1268861454046639,0.5219236209335218
58,481940.461,AGO (An. coluzzii),0.051821368693796666,0.07239750038103947,0.10059442158207588,0.463970588235294
59,488818.75,AGO (An. coluzzii),0.047020271300106685,0.06988263984148757,0.10089925316262764,0.493517017828201
60,495503.5385,AGO (An. coluzzii),0.08078036884621245,0.10890108215211099,0.13557384545038867,0.20707547169811294
61,502336.204,AGO (An. coluzzii),0.05509830818472793,0.08283798201493675,0.12033226642280141,0.4578146611341632
62,508964.2785,AGO (An. coluzzii),0.056774881877762515,0.09335467154397195,0.12139917695473251,0.395973154362416
63,515479.0335,AGO (An. coluzzii),0.059746989788142045,0.10181374790428285,0.1447950007620789,0.6326530612244898
64,521818.9205,AGO (An. coluzzii),0.04702027130010668,0.07742722146014326,0.10791037951531776,0.6426256077795786
65,531147.315,AGO (An. coluzzii),0.026672763298277703,0.04130467916476147,0.056241426611796985,0.6342857142857143
66,546037.3755,AGO (An. coluzzii),0.03307422648986434,0.05121170553269318,0.07011126352690138,0.6670506912442397
67,559259.3395,AGO (An. coluzzii),0.06683432403597009,0.0922115531169029,0.1167504953513184,0.2194982896237169
68,568228.8505,AGO (An. coluzzii),0.055784179240969366,0.08558146623990245,0.12520957171162933,0.6386612021857924
69,575222.4405,AGO (An. coluzzii),0.06302392927907328,0.09320225575369609,0.1343545191281817,0.3415961305925028
70,585103.5865,AGO (An. coluzzii),0.05951836610272821,0.08878219783569577,0.12231367169638774,0.34443021766965404
71,597742.2005,AGO (An. coluzzii),0.04541990550221003,0.062490474013107755,0.08443834781283341,0.34228187919463093
72,609614.8645,AGO (An. coluzzii),0.0329980185947264,0.05037341868617588,0.06691053193110806,0.5831408775981523
73,622254.4995,AGO (An. coluzzii),0.02095717116293248,0.02934003962810547,0.043743331809175424,0.7800000000000001
